,post_title_texts,post_prices,sqfts,post_links,bedroom_counts,post_hoods,post_timing,No_of_bathrooms,latitude,longitude,pet,laundry,parking,Apartment_type
1942,"Full Size Washer and Dryer, Cable Ready, Hardwood Flooring",1100.0,790.0,https://philadelphia.craigslist.org/apa/d/philadelphia-full-size-washer-and-dryer/7276404832.html,1.0," (6242 Roosevelt Boulevard, Philadelphia, PA)",2021-02-17 08:59,1.0,40.03458,-75.073844,both pets,no laundry,proctected,multi
1944,"Huge 1BR Walk in Closets Avail. Now, Pet Friendly!",1340.0,700.0,https://philadelphia.craigslist.org/apa/d/haverford-huge-1br-walk-in-closets/7278635234.html,1.0, (Bryn Mawr),2021-02-17 08:59,1.0,40.017911,-75.320931,both pets,on site,off-street,multi
1948,THIS UNIT IS LOCATED IN HEART OF NORTHERN LIBERTY RIGHT ON 2ND STREET,2300.0,1500.0,https://philadelphia.craigslist.org/apa/d/philadelphia-this-unit-is-located-in/7275363183.html,3.0, (618 N 2ND STREET N #3F),2021-02-17 08:51,3.0,39.966,-75.151,no pet,on site,off-street,multi
1959,3 bedroom 2 bathroom,1360.0,1190.0,https://philadelphia.craigslist.org/apa/d/philadelphia-bedroom-bathroom/7272443828.html,3.0," (Philadelphia, PA)",2021-02-17 08:45,2.0,39.9612,-75.2303,both pets,no laundry,proctected,multi
1972,"LUXURY 2-BEDROOM, 2-BATH APARTMENT IN PRIME OLD CITY LOCATION",2500.0,1000.0,https://philadelphia.craigslist.org/apa/d/philadelphia-luxury-bedroom-bath/7264368849.html,2.0, (OLD CITY),2021-02-17 08:41,2.0,39.9474,-75.1473,both pets,in unit,no,multi
1976,"1 BEDROOM,LIVING ROOM AND FULL BATH.GREAT LIGHTING.HARDWOOD FLOOR",1600.0,3669.0,https://philadelphia.craigslist.org/apa/d/philadelphia-bedroomliving-room-and/7276353462.html,1.0, (618 S 2ND ST #1REAR),2021-02-17 08:40,1.0,39.9362,-75.1563,no pet,on site,no,single
1981,"WELCOME TO 1701 GREEN ST! ONE OF THE NICEST, MODERN APARTMENTS IN THE",1725.0,787.0,https://philadelphia.craigslist.org/apa/d/philadelphia-welcome-to-1701-green-st/7271392844.html,1.0, (FAIRMOUNT),2021-02-17 08:33,1.0,39.9677,-75.1735,both pets,in unit,no,multi
1983,On-site parking available with electric car charging stations,2305.0,642.0,https://philadelphia.craigslist.org/apa/d/philadelphia-on-site-parking-available/7278626470.html,1.0, (Philadelphia),2021-02-17 08:30,1.0,39.951044,-75.158445,both pets,in unit,proctected,multi
1986,Pennsport beauty,1100.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/philadelphia-pennsport-beauty/7278621766.html,2.0, (South Philadelphia),2021-02-17 08:12,1.0,39.928336,-75.152131,no pet,in unit,off-street,multi
1987,"Visit Your New Home, Fitness Center, Pet Friendly",1888.0,1256.0,https://philadelphia.craigslist.org/apa/d/lansdale-visit-your-new-home-fitness/7278621262.html,2.0, (Lansdale),2021-02-17 08:09,2.0,40.226234,-75.283466,both pets,in unit,proctected,multi
1988,"Upgraded Units Available, Central Heating Included, Cable Ready",895.0,706.0,https://philadelphia.craigslist.org/apa/d/philadelphia-upgraded-units-available/7272987202.html,1.0," (5600 Ogontz Avenue, Philadelphia, PA)",2021-02-17 08:07,1.0,40.038971,-75.149988,cats,on site,proctected,multi
1990,"Ceiling Fans, Wireless & High Speed Internet Access, Garages",1910.0,1124.0,https://philadelphia.craigslist.org/apa/d/west-chester-ceiling-fans-wireless-high/7275513070.html,2.0," (1000 Skiles Boulevard, West Chester, PA, US)",2021-02-17 07:57,2.0,39.929855,-75.582336,both pets,in unit,off-street,multi
1991,Washington Square West Unit-C7  Studio,1080.0,400.0,https://philadelphia.craigslist.org/apa/d/philadelphia-washington-square-west/7266945804.html,0.0, (1122 Spruce Street),2021-02-17 07:56,1.0,39.946772,-75.16083,both pets,on site,no,multi
1992,Temple Resev off Campus Student Housing from $575 to $695,575.0,1350.6103896103896,https://philadelphia.craigslist.org/apa/d/philadelphia-temple-resev-off-campus/7278614602.html,3.0, (1815-1845 N 17th Street),2021-02-17 07:55,3.0,39.98105,-75.162316,both pets,in unit,proctected,multi
1993,"One Brdroom All Utilities Are Included  $1,035",1035.0,800.0,https://philadelphia.craigslist.org/apa/d/philadelphia-one-brdroom-all-utilities/7275505304.html,1.0, (Philadelphia),2021-02-17 07:39,1.0,40.0897,-74.9781,no pet,in unit,no,multi
1994,Newly Renovated Manayunk House - 3 beds/1 bath - 2 blocks off main,2100.0,1000.0,https://philadelphia.craigslist.org/apa/d/philadelphia-newly-renovated-manayunk/7278614457.html,3.0, (Manayunk),2021-02-17 07:35,1.0,40.027861,-75.22105,dogs,in unit,no,multi
1995,16th and bouvier - Temple Housing - 5 bed/2 bath w/backyard,2600.0,2000.0,https://philadelphia.craigslist.org/apa/d/philadelphia-16th-and-bouvier-temple/7270922911.html,5.0, (Temple),2021-02-17 07:24,2.0,39.978346,-75.163713,no pet,in unit,no,multi
1997,"FINALLY, THE TIME HAS COME TO LIVE IN AN ICONIC PIECE OF PHILADELPHIA",1475.0,651.0,https://philadelphia.craigslist.org/apa/d/philadelphia-finally-the-time-has-come/7272416098.html,1.0, (699 N BROAD ST #710),2021-02-17 06:57,1.5,39.966,-75.151,cats,in unit,no,multi
2002,"3414 Meridian St, Fantastic home",955.0,1452.0,https://philadelphia.craigslist.org/apa/d/philadelphia-3414-meridian-st-fantastic/7277243509.html,3.0," (Philadelphia, PA)",2021-02-17 06:42,2.0,40.0422,-75.0244,no pet,no laundry,no,multi
2003,"4228 Meridian St, Fantastic home",1028.0,1480.0,https://philadelphia.craigslist.org/apa/d/philadelphia-4228-meridian-st-fantastic/7277243731.html,3.0," (Philadelphia, PA)",2021-02-17 06:42,1.0,40.0422,-75.0244,no pet,no laundry,no,multi
2004,"723 Ripley Pl, gorgeous home",1115.0,1625.0,https://philadelphia.craigslist.org/apa/d/philadelphia-723-ripley-pl-gorgeous-home/7274805072.html,4.0," (Philadelphia, PA)",2021-02-17 06:42,3.0,40.0596,-75.0818,no pet,no laundry,no,multi
2005,"Private Entrances, Fitness Center/Gym, 24/7 Emergency Maintenance",940.0,790.0,https://philadelphia.craigslist.org/apa/d/philadelphia-private-entrances-fitness/7276443876.html,1.0," (6242 Roosevelt Boulevard, Philadelphia, PA)",2021-02-17 06:41,1.0,40.03458,-75.073844,both pets,no laundry,proctected,multi
2006,"Resort-Style Swimming Pool, Executive Business Center, Gas Fireplaces",1660.0,836.0,https://philadelphia.craigslist.org/apa/d/west-chester-resort-style-swimming-pool/7275489942.html,1.0," (1000 Skiles Boulevard, West Chester, PA, US)",2021-02-17 06:39,1.0,39.929855,-75.582336,both pets,in unit,off-street,multi
2008,Smart 2 Bedroom in Haverford,1700.0,1000.0,https://philadelphia.craigslist.org/apa/d/bryn-mawr-smart-bedroom-in-haverford/7270856967.html,2.0, (Haverford),2021-02-17 06:18,1.5,40.026905,-75.32151,no pet,on site,off-street,multi
2009,APT NEAR CAMPUS 1BR/1BATH Penthouse close to UPENN/DREXEL,1400.0,859.3345070422536,https://philadelphia.craigslist.org/apa/d/philadelphia-apt-near-campus-1br-1bath/7278603437.html,1.0," (University City, Upenn, PENN, Drexel)",2021-02-17 06:13,1.0,39.959553,-75.201502,both pets,in unit,no,multi
2010, BRAND NEW 1BR/1BATH Penthouse in University City★,1400.0,859.3345070422536,https://philadelphia.craigslist.org/apa/d/philadelphia-brand-new-1br-1bath/7278603267.html,1.0," (University City, Upenn, PENN, Drexel)",2021-02-17 06:12,1.0,39.959438,-75.201974,both pets,in unit,no,multi
2011,APT NEAR CAMPUS in University City★ 1BR/1BATH Penthouse,1400.0,859.3345070422536,https://philadelphia.craigslist.org/apa/d/philadelphia-apt-near-campus-in/7278603086.html,1.0," (University City, Upenn, PENN, Drexel)",2021-02-17 06:10,1.0,39.957448,-75.198369,both pets,in unit,no,multi
2012,BRAND NEW 2BR/1BATH Penthouse in University City★,1900.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/philadelphia-brand-new-2br-1bath/7278602406.html,2.0," (University City, Upenn, PENN, Drexel)",2021-02-17 05:56,1.0,39.959965,-75.197661,both pets,in unit,no,multi
2013,$500 Credit for first month!!! 15 min walk to UPENN 2BR/2BA Penthouse,1900.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/philadelphia-500-credit-for-first-month/7278602776.html,2.0," (University City, Upenn, PENN, Drexel)",2021-02-17 05:53,2.0,39.959471,-75.196331,both pets,in unit,no,multi
2014,"Gas Fireplaces, Wireless & High Speed Internet Access, Valet Trash",1910.0,1271.0,https://philadelphia.craigslist.org/apa/d/west-chester-gas-fireplaces-wireless/7275536307.html,2.0," (1000 Skiles Boulevard, West Chester, PA, US)",2021-02-17 05:53,2.0,39.929855,-75.582336,both pets,in unit,off-street,multi
2015,NEAR UPENN 1BR/1BATH located in UNIVERSITY CITY,1300.0,859.3345070422536,https://philadelphia.craigslist.org/apa/d/philadelphia-near-upenn-1br-1bath/7278602100.html,1.0," (University City, Upenn, PENN, Drexel)",2021-02-17 05:44,1.0,39.961576,-75.204184,both pets,in unit,no,multi
2016,$500 Credit for first month!!! in University City★ 1BR/1BATH,1500.0,859.3345070422536,https://philadelphia.craigslist.org/apa/d/philadelphia-500-credit-for-first-month/7278601922.html,1.0," (University City, Upenn, PENN, Drexel)",2021-02-17 05:41,1.0,39.959899,-75.196609,both pets,in unit,no,multi
2017,APT NEAR CAMPUS 1BR/1BATH 15 min walk to UPENN,1300.0,859.3345070422536,https://philadelphia.craigslist.org/apa/d/philadelphia-apt-near-campus-1br-1bath/7278601740.html,1.0," (University City, Upenn, PENN, Drexel)",2021-02-17 05:39,1.0,39.959389,-75.203326,both pets,in unit,no,multi
2018,NEAR UPENN in University City★ 2BR/2BATH,1900.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/philadelphia-near-upenn-in-university/7278601591.html,2.0," (University City, Upenn, PENN, Drexel)",2021-02-17 05:36,2.0,39.959849,-75.198348,both pets,in unit,no,multi
2019, SPACIOUS 2BR/1BATH in University City★,1800.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-2br-1bath-in/7278601311.html,2.0," (University City, Upenn, PENN, Drexel)",2021-02-17 05:33,1.0,39.957958,-75.201738,both pets,in unit,no,multi
2021,1 Month FREE! Brand New 2BD w. Outdoor Space - Avilable Now,1450.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/philadelphia-month-free-brand-new-2bd/7278600556.html,2.0, (Norris Square),2021-02-17 05:23,1.0,39.9925,-75.1415,both pets,in unit,no,multi
2022,3-Unit Bldg! Well Known 2BDRM with Clean Space - April,1350.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/philadelphia-unit-bldg-well-known-2bdrm/7278600516.html,2.0, (Wharton),2021-02-17 05:22,1.0,39.9207,-75.1595,both pets,in unit,no,multi
2023,Amazing 3BD in Poplar w. Hardwoods & W/D in Unit - Pets are OK,1395.0,1350.6103896103896,https://philadelphia.craigslist.org/apa/d/philadelphia-amazing-3bd-in-poplar/7278600351.html,3.0, (Poplar),2021-02-17 05:20,1.0,39.966,-75.151,both pets,in unit,no,multi
2024,Nice Location! Cute 1- Bedroom w. Corner Unit & PARKING TOO,1295.0,859.3345070422536,https://philadelphia.craigslist.org/apa/d/philadelphia-nice-location-cute-bedroom/7278600213.html,1.0, (Manayunk),2021-02-17 05:18,1.0,40.0402,-75.2231,no pet,on site,off-street,multi
2025,Gorgeous 2BD in Society Hill with Common Outdoor Space,2795.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/philadelphia-gorgeous-2bd-in-society/7278600114.html,2.0, (Society Hill),2021-02-17 05:17,1.0,39.9362,-75.1563,both pets,in unit,no,multi
2026,Prime Location! Wonderful 2BD Apt with Sleek Kitchen,1957.0,1147.0,https://philadelphia.craigslist.org/apa/d/philadelphia-prime-location-wonderful/7278600070.html,2.0, (East Kensington),2021-02-17 05:16,2.0,39.9788,-75.1262,no pet,in unit,no,multi
2027,Leasing Special: Pretty 5BD Home w/ Basement + Nice Appliances,2150.0,4500.0,https://philadelphia.craigslist.org/apa/d/philadelphia-leasing-special-pretty-5bd/7278600026.html,5.0, (West Powelton),2021-02-17 05:15,2.0,39.958819,-75.206305,both pets,in unit,no,single
2028,Very Captivating 3BD Home with Roof Deck & Secure Entry,2395.0,1543.433962264151,https://philadelphia.craigslist.org/apa/d/philadelphia-very-captivating-3bd-home/7278599944.html,3.0, (Brewerytown),2021-02-17 05:14,2.5,39.978643,-75.184825,both pets,in unit,no,single
2029,2-Story Single Fam Home w/ New Updates Throughout - Must See,1450.0,816.0,https://philadelphia.craigslist.org/apa/d/philadelphia-story-single-fam-home-new/7278599771.html,2.0, (Whitman),2021-02-17 05:12,1.0,39.919616,-75.149054,both pets,in unit,no,single
2030,Highly Recommended 3BD Home w. Patio/Yard - Must See,1300.0,1120.0,https://philadelphia.craigslist.org/apa/d/philadelphia-highly-recommended-3bd/7278599641.html,3.0, (Port Richmond),2021-02-17 05:10,1.0,39.990846,-75.111977,no pet,in unit,no,single
2031,Spectacular 3BD Apt with Central A/C & HW Floor - Rent Now,1650.0,1350.6103896103896,https://philadelphia.craigslist.org/apa/d/philadelphia-spectacular-3bd-apt-with/7278599567.html,3.0, (Francisville),2021-02-17 05:09,1.0,39.9677,-75.1735,no pet,in unit,no,multi
2032,Sunny 2BD Condo w/ Updated Kitchen + Private Deck - Move in Now,1695.0,687.0,https://philadelphia.craigslist.org/apa/d/philadelphia-sunny-2bd-condo-updated/7278599500.html,2.0, (Northern Liberties),2021-02-17 05:08,1.0,39.966,-75.151,no pet,in unit,no,multi
2033,"Impressive 2BDRM with Stainless, Great Design - Avail. Now",1650.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/philadelphia-impressive-2bdrm-with/7278599431.html,2.0, (Fishtown),2021-02-17 05:07,1.0,39.9788,-75.1262,no pet,in unit,no,multi
2034,Ready to Move in: Pristine 3BD Home w. Laundry In-Unit & HW's,1595.0,1100.0,https://philadelphia.craigslist.org/apa/d/philadelphia-ready-to-move-in-pristine/7278599304.html,3.0, (Passyunk Square),2021-02-17 05:05,1.0,39.933993,-75.161084,both pets,in unit,no,single
2035,Chic 1BDRM with Near Public Transportation - April,2250.0,1172.0,https://philadelphia.craigslist.org/apa/d/philadelphia-chic-1bdrm-with-near/7278598470.html,2.0, (West Philadelphia),2021-02-17 04:53,2.0,39.9597,-75.2024,no pet,in unit,no,multi
2036,Expansive 1BD with LAUNDRY IN UNIT - Northern Liberties,1495.0,859.3345070422536,https://philadelphia.craigslist.org/apa/d/philadelphia-expansive-1bd-with-laundry/7278598417.html,1.0, (Northern Liberties),2021-02-17 04:52,1.0,39.966,-75.151,both pets,in unit,no,multi
2037,"Terrific 3BD Home with Patio/Yard, BSMNT - Available May",1700.0,942.0,https://philadelphia.craigslist.org/apa/d/philadelphia-terrific-3bd-home-with/7278598347.html,3.0, (West Passyunk),2021-02-17 04:50,1.5,39.926563,-75.180199,both pets,in unit,no,single
2038,Contemporary 1BD w/ Private Entrance + Parking - Early May,1250.0,859.3345070422536,https://philadelphia.craigslist.org/apa/d/philadelphia-contemporary-1bd-private/7278598307.html,1.0, (Brewerytown),2021-02-17 04:50,1.0,39.9677,-75.1735,both pets,on site,off-street,multi
2039,Massive 2-Bedroom w/ Recessed Lighting - Mid-Late April,2295.0,1082.0,https://philadelphia.craigslist.org/apa/d/philadelphia-massive-bedroom-recessed/7278598190.html,2.0, (Passyunk Square),2021-02-17 04:48,2.0,39.932014,-75.164257,both pets,in unit,no,multi
2040,Smart 1BD in Old City with Great Interior - Early April,1795.0,859.3345070422536,https://philadelphia.craigslist.org/apa/d/philadelphia-smart-1bd-in-old-city-with/7278598053.html,1.0, (Old City),2021-02-17 04:46,1.0,39.9474,-75.1473,both pets,in unit,no,multi
2041,Incredible 2BD w. Dishwasher & Central A/C - Rent Now,2415.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/philadelphia-incredible-2bd-dishwasher/7278598000.html,2.0, (Fishtown),2021-02-17 04:45,2.0,39.9788,-75.1262,dogs,in unit,no,multi
2042,Ideal 1BD Unit with Exposed Brick & Elevator - Pets are OK,1775.0,859.3345070422536,https://philadelphia.craigslist.org/apa/d/philadelphia-ideal-1bd-unit-with/7278597944.html,1.0, (Fishtown),2021-02-17 04:44,1.0,39.9788,-75.1262,both pets,in unit,no,multi
2043,Well Kept 3BD Single Fam Home w/ Private Patio - May,1225.0,960.0,https://philadelphia.craigslist.org/apa/d/philadelphia-well-kept-3bd-single-fam/7278597887.html,3.0, (Grays Ferry),2021-02-17 04:43,1.0,39.934653,-75.192035,both pets,in unit,no,single
2044,"Sun-soaked 2-Bedroom w/ Central A/C, Hardwoods - July!",1325.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/philadelphia-sun-soaked-bedroom-central/7278597795.html,2.0, (Brewerytown),2021-02-17 04:41,1.0,39.9677,-75.1735,both pets,on site,no,multi
2045,Leasing Special: Elegant 3BD/3BA with Modern Kitchen,1995.0,1350.6103896103896,https://philadelphia.craigslist.org/apa/d/philadelphia-leasing-special-elegant/7278597681.html,3.0, (Port Richmond),2021-02-17 04:40,3.0,39.9925,-75.1133,both pets,in unit,no,multi
2046,Brilliant 1BD in NO LIBS with FREE Laundry - Pets OK,1275.0,859.3345070422536,https://philadelphia.craigslist.org/apa/d/philadelphia-brilliant-1bd-in-no-libs/7278597640.html,1.0, (Northern Liberties),2021-02-17 04:39,1.0,39.966,-75.151,both pets,on site,no,multi
2047,Freshly Remodeled! Attractive 2BD with Clean Finishes,1350.0,846.0,https://philadelphia.craigslist.org/apa/d/philadelphia-freshly-remodeled/7278597579.html,2.0, (Port Richmond),2021-02-17 04:38,1.0,39.984279,-75.100527,both pets,in unit,no,single
2048,Renovated Studio w/ Brand New Appliances - Available Now,1200.0,444.9761904761905,https://philadelphia.craigslist.org/apa/d/philadelphia-renovated-studio-brand-new/7278597531.html,0.0, (Queen Village),2021-02-17 04:37,1.0,39.9362,-75.1563,both pets,on site,no,multi
2049,"Pets Accepted, Upgraded Eat-In Kitchen, Private Parking",1000.0,790.0,https://philadelphia.craigslist.org/apa/d/philadelphia-pets-accepted-upgraded-eat/7276477524.html,1.0," (6242 Roosevelt Boulevard, Philadelphia, PA)",2021-02-17 04:37,1.0,40.03458,-75.073844,both pets,no laundry,proctected,multi
2050,Splendid Studio COndo in Center City w. GYM & Corner Unit,1095.0,444.9761904761905,https://philadelphia.craigslist.org/apa/d/philadelphia-splendid-studio-condo-in/7278597427.html,0.0, (Center City),2021-02-17 04:36,1.0,39.9487,-75.1593,both pets,on site,no,multi
2051,Upgraded 2BD in Fishtown w. Private Balcony - Must See,1650.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/philadelphia-upgraded-2bd-in-fishtown/7278597310.html,2.0, (Fishtown),2021-02-17 04:34,1.0,39.9788,-75.1262,both pets,in unit,no,multi
2052,Wonderful Loc! Best 2BDRM w. Laundry In-Unit - March,1895.0,736.0,https://philadelphia.craigslist.org/apa/d/philadelphia-wonderful-loc-best-2bdrm/7278597194.html,2.0, (Rittenhouse Square),2021-02-17 04:32,1.0,39.9513,-75.1741,both pets,in unit,no,multi
2053,Ready to Impress! Spacious 3BD Home w. Walk-in Closet,2395.0,2000.0,https://philadelphia.craigslist.org/apa/d/philadelphia-ready-to-impress-spacious/7278597128.html,3.0, (Old Kensington),2021-02-17 04:31,2.5,39.973831,-75.140068,no pet,in unit,no,single
2054,"1,012 sqft,Large sunny  two bedroom,  two bath, $1,385/moth, RENT!!!",1385.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/narberth-1012-sqftlarge-sunny-two/7278596405.html,2.0," (Penn Valley, PA)",2021-02-17 04:31,2.0,40.0177,-75.2594,both pets,in unit,off-street,multi
2055,Sun-Filled 3BD Home offers Finished Basement - Must See,2200.0,1543.433962264151,https://philadelphia.craigslist.org/apa/d/philadelphia-sun-filled-3bd-home-offers/7278597012.html,3.0, (Brewerytown),2021-02-17 04:29,2.5,39.975807,-75.18514,both pets,in unit,no,single
2056,Unbeatable Location! Excellent 2BD with Modern Touches,1650.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/philadelphia-unbeatable-location/7278596848.html,2.0, (East Kensington),2021-02-17 04:27,1.0,39.9788,-75.1262,both pets,no laundry,no,multi
2057,April Move in: Splendid Studio Condo w. ALL UTILITIES ARE INCLUDED,1225.0,358.0,https://philadelphia.craigslist.org/apa/d/philadelphia-april-move-in-splendid/7278596787.html,0.0, (Center City),2021-02-17 04:26,1.0,39.9487,-75.1593,both pets,on site,no,multi
